,link_id,from_node_id,to_node_id,length,lanes,free_speed,geometry
1820,3079,2380,2381,0.69496,3,80,"LINESTRING (120.4995367 31.8424979, 120.4996513 31.8425407, 120.5000907 31.8427046, 120.5003404 31.8428022, 120.5005610 31.8428928, 120.5007856 31.8429966, 120.5010490 31.8431137, 120.5013248 31.8432452, 120.5015851 31.8433846, 120.5019049 31.8435791, 120.5021347 31.8437291, 120.5022979 31.8438499, 120.5024952 31.8439928, 120.5049591 31.8460262, 120.5050729 31.8461016, 120.5053239 31.8462678)"
1821,3082,940,914,0.01534,3,80,"LINESTRING (120.5114718 31.8508195, 120.5116095 31.8508926)"
1822,3085,1554,2385,0.67318,2,60,"LINESTRING (120.6104307 31.8933732, 120.6106665 31.8941124, 120.6125143 31.8991802)"
1823,3086,2385,2386,0.02192,2,60,"LINESTRING (120.6125143 31.8991802, 120.6125954 31.8993655)"
1824,3088,1714,1850,0.01097,2,60,"LINESTRING (120.6244538 31.8225335, 120.6243650 31.8225971)"
1825,3092,1851,1714,0.01179,2,60,"LINESTRING (120.6243639 31.8224598, 120.6244538 31.8225335)"
1826,3094,127,186,0.01215,2,60,"LINESTRING (120.6626013 31.8191989, 120.6624729 31.8192011)"
1827,3095,186,2389,1.99347,2,60,"LINESTRING (120.6624729 31.8192011, 120.6612280 31.8191779, 120.6588432 31.8191633, 120.6550731 31.8191414, 120.6548349 31.8191414, 120.6528252 31.8191159, 120.6509188 31.8191016, 120.6496408 31.8190794, 120.6477011 31.8190539, 120.6457612 31.8190244, 120.6434930 31.8189591, 120.6425300 31.8189276, 120.6422323 31.8189235, 120.6418126 31.8189068, 120.6414133 31.8189082)"
1828,3099,1853,1712,0.00985,2,60,"LINESTRING (120.6244299 31.8191245, 120.6245339 31.8191273)"
1829,3100,1712,294,1.53197,2,60,"LINESTRING (120.6245339 31.8191273, 120.6246865 31.8191289, 120.6273956 31.8190694, 120.6303176 31.8190109, 120.6339356 31.8189108, 120.6381490 31.8188194, 120.6407154 31.8187638)"
